,MMIN,CHMAX,2,4,5,6,8,adviser,amdahl,apollo,basf,bti,burroughs,c.r.d,cambex,cdc,dec,dg,formation,four-phase,gould,harris,honeywell,hp,ibm,ipl,magnuson,microdata,nas,ncr,nixdorf,perkin-elmer,prime,siemens,sperry,sratus,wang
67,0.25107383385349114,0.37796447300922725,0.44685931208471164,0.5538594424089742,0.0,0.38729833462074165,0.3184110487935871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.4978523322930176,0.5855400437691198,0.44685931208471164,0.6653945818067306,0.0,0.38729833462074165,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.6233892492197631,0.5209880722517277,0.44685931208471164,0.6653945818067306,0.21693045781865616,0.38729833462074165,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.6233892492197631,0.5855400437691198,0.3642801554592613,0.776929721204487,0.21693045781865616,0.38729833462074165,0.507120219557305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.6968236380780563,0.828078671210825,0.3642801554592613,0.776929721204487,0.21693045781865616,0.38729833462074165,0.5140143618001216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.25107383385349114,0.5855400437691198,0.5722293860523707,0.5538594424089742,0.0,0.38729833462074165,0.2821357152192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.45004513963853,0.5855400437691198,0.7045133358413146,0.6191033164693684,0.0,0.5477225575051661,0.38907562519182176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.45004513963853,0.5855400437691198,0.7045133358413146,0.6191033164693684,0.1878672873255448,0.5477225575051661,0.43265071305127184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.45004513963853,0.5855400437691198,0.7045133358413146,0.8421735952648812,0.1878672873255448,0.5477225575051661,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.45004513963853,0.5855400437691198,0.7045133358413146,0.6843471905297629,0.0,0.22360679774997896,0.4375306316958499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.3245082227117845,0.5855400437691198,0.7045133358413146,0.8421735952648812,0.1878672873255448,0.22360679774997896,0.4730623096085727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.19897130578503874,0.5855400437691198,0.7045133358413146,0.39984929225366383,0.1878672873255448,0.5477225575051661,0.38907562519182176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.45004513963853,0.6654751256486923,0.5791432618736557,0.8421735952648812,0.1878672873255448,0.22360679774997896,0.5730640178391189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.4978523322930176,0.23904572186687872,0.7279049664409044,0.6191033164693684,0.0,0.31622776601683794,0.21298436613614052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.4978523322930176,0.9561828874675149,0.7045133358413146,0.6653945818067306,0.21693045781865616,0.38729833462074165,0.4008161731165832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.4978523322930176,1.0,0.7045133358413146,0.8884648606022436,0.21693045781865616,0.31622776601683794,0.4008161731165832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.4978523322930176,0.16903085094570333,0.7279049664409044,0.5538594424089742,0.0,0.22360679774997896,0.21298436613614052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0.4978523322930176,0.2927700218845599,0.7279049664409044,0.6653945818067306,0.0,0.38729833462074165,0.2821357152192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.6233892492197631,0.2927700218845599,0.5174640762634392,0.6653945818067306,0.0,0.38729833462074165,0.34212337375765617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.6233892492197631,0.33806170189140666,0.5174640762634392,0.6653945818067306,0.0,0.4472135954999579,0.41195437047215927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.6233892492197631,0.5345224838248488,0.5174640762634392,0.6653945818067306,0.21693045781865616,0.22360679774997896,0.38295839698331585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.6233892492197631,0.5345224838248488,0.5174640762634392,1.0,0.4338609156373123,0.22360679774997896,0.6744767739905819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.6233892492197631,0.8783100656536799,0.5174640762634392,0.776929721204487,0.4338609156373123,0.22360679774997896,0.5206963425791125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.6233892492197631,0.8783100656536799,0.5174640762634392,1.0,0.4338609156373123,0.22360679774997896,0.6855339311358681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.6233892492197631,0.8783100656536799,0.5174640762634392,1.0,0.4338609156373123,0.22360679774997896,0.7491552768948002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.6233892492197631,0.5345224838248488,0.5174640762634392,0.6653945818067306,0.21693045781865616,0.22360679774997896,0.2821357152192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.7489261661465089,0.4140393356054125,0.2969261190829615,0.8884648606022436,0.07669649888473704,0.5477225575051661,0.6712113404111031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,0.7489261661465089,0.47809144373375745,0.2969261190829615,0.9537087346626378,0.6135719910778963,0.7745966692414833,0.7982985478132301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95,1.0,0.5855400437691198,0.1042775361625995,1.0,0.6135719910778963,0.8944271909999159,0.9446508512531551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,1.0,0.5855400437691198,0.1042775361625995,1.0,0.6135719910778963,0.6324555320336759,0.9446508512531551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,0.8744630830732544,0.5855400437691198,0.1042775361625995,1.0,0.0,0.6324555320336759,0.8321642593404024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,0.8744630830732544,0.47809144373375745,0.1042775361625995,0.8884648606022436,0.0,0.6324555320336759,0.7445102390096849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,0.07343438885829323,0.11952286093343936,0.8198646162434099,0.3346054181932694,0.0,0.22360679774997896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,0.4978523322930176,0.2672612419124244,0.6086555678143143,0.5538594424089742,0.0,0.22360679774997896,0.3010299956639812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101,0.37661075078023687,0.2927700218845599,0.46918618456722083,0.7306384558671248,0.30678599553894814,0.22360679774997896,0.4375306316958499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102,0.37661075078023687,0.11952286093343936,1.0,0.5075681770716121,0.0,0.22360679774997896,0.03347339481530659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,0.45004513963853,0.11952286093343936,1.0,0.5538594424089742,0.0,0.22360679774997896,0.1678960509615965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,0.45004513963853,0.11952286093343936,0.8746299260323412,0.5538594424089742,0.0,0.22360679774997896,0.21298436613614052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,0.6233892492197631,0.11952286093343936,0.7751181000200421,0.6653945818067306,0.0,0.22360679774997896,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,0.7489261661465089,0.11952286093343936,0.7751181000200421,0.776929721204487,0.0,0.22360679774997896,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,0.4978523322930176,0.16903085094570333,0.9741417520446402,0.4423243030112176,0.0,0.22360679774997896,0.1316207173872907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,0.37661075078023687,0.16903085094570333,0.9741417520446402,0.4423243030112176,0.0,0.22360679774997896,0.1316207173872907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109,0.4978523322930176,0.16903085094570333,0.9741417520446402,0.6653945818067306,0.15339299776947407,0.22360679774997896,0.23856062735983113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,0.4978523322930176,0.16903085094570333,0.9741417520446402,0.6653945818067306,0.21693045781865616,0.22360679774997896,0.2821357152192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,0.6233892492197631,0.2927700218845599,0.9741417520446402,0.6653945818067306,0.0,0.38729833462074165,0.3950252368416756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,0.6233892492197631,0.2927700218845599,0.6339085716625871,0.6653945818067306,0.21693045781865616,0.38729833462074165,0.41195437047215927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
